,wind
1665,4.70594284
1666,5.29183223
1667,5.70716686
1668,5.961051003
1669,6.096632599
1670,6.155044021
1671,5.913052841
1672,5.220502468
1673,3.607983052
1674,2.668067467
1675,2.896743104
1676,2.77000283
1677,2.614130372
1678,2.358073349
1679,2.036127311
1680,1.737407403
1681,1.428277731
1682,1.2037044
1683,0.93648519
1684,0.578798104
1685,0.423520987
1686,0.441211225
1687,0.822729449
1688,1.199332912
1689,1.476291742
1690,1.730401684
1691,2.084348867
1692,2.54723965
1693,2.934547623
1694,2.977693164
1695,2.846458028
1696,2.246243555
1697,0.897641119
1698,0.488558785
1699,0.452830402
1700,0.437455518
1701,0.387815613
1702,0.319359956
1703,0.235356231
1704,0.178516573
1705,0.148510215
1706,0.12016634
1707,0.097996516
1708,0.077970519
1709,0.079621049
1710,0.117480193
1711,0.234066019
1712,0.190423813
1713,0.064204869
1714,0.025520547
1715,0.03370833
1716,0.087839348
1717,0.203493195
1718,0.356138794
1719,0.45219687
1720,0.283592181
1721,0.192590267
1722,0.319264585
1723,0.552187783
1724,0.616640359
1725,0.570745218
1726,0.776444639
1727,1.475667271
1728,2.43929794
1729,3.476568334
1730,4.568240101
1731,5.980535748
1732,6.570358383
1733,6.605896693
1734,6.605896693
1735,6.605896693
1736,6.605896693
1737,6.605896693
1738,6.605896693
1739,6.605896693
1740,6.605896693
1741,6.605896693
1742,6.605896693
1743,6.605896693
1744,6.605896693
1745,6.605896693
1746,6.605896693
1747,6.605896693
1748,6.605896693
1749,6.360480864
1750,5.969851611
1751,5.600611514
1752,5.004733822
1753,4.254636565
1754,3.841338584
1755,3.4896589
1756,3.223125165
1757,2.990302202
1758,3.164661171
1759,3.876725469
1760,4.989126038
1761,5.7863438
1762,6.018097561
1763,6.257417571
1764,6.428738808
1765,6.562701354
1766,6.601215064
1767,6.555067114
1768,6.457880321
1769,6.308819781
1770,5.937710694
1771,4.852786121
1772,4.648509035
1773,4.436071584
1774,4.128425413
1775,3.696298268
1776,3.304440421
1777,2.979372845
1778,2.924222811
1779,2.472908052
1780,2.04158894
1781,1.800521497
1782,1.686739194
1783,2.144853558
1784,2.858344237
1785,3.712533303
1786,4.476174493
1787,4.586783337
1788,4.46035415
1789,4.251287579
1790,4.00002386
1791,3.567359818
1792,3.133428567
1793,2.778023671
1794,2.10295647
1795,1.745923387
1796,1.421737117
1797,1.192781709
1798,1.130537767
1799,1.144364647
1800,1.021379974
1801,0.983571309
1802,0.912648544
1803,0.827703306
1804,0.843653485
1805,0.864667376
1806,0.861540948
1807,0.703960579
1808,0.68446274
1809,0.510528533
1810,0.510194486
1811,0.299414215
1812,0.319137232
1813,0.401134115
1814,0.39043406
1815,0.357713548
1816,0.299771426
1817,0.285826795
1818,0.312160336
1819,0.251760469
1820,0.267194374
1821,0.327529506
1822,0.222143884
1823,0.180621175
1824,0.273109296
1825,0.290441702
1826,0.274356803
1827,0.280965628
1828,0.286260046
1829,0.291963745
1830,0.372184739
1831,0.428789022
1832,0.447180489
1833,0.5408338
1834,0.694704455
1835,0.674600797
1836,0.684630956
1837,0.791255644
1838,1.056158625
1839,1.28746125
1840,1.308960743
1841,1.435798024
1842,1.769510874
1843,2.094135501
1844,2.149535056
1845,1.812398377
1846,1.441397056
1847,1.71491546
1848,2.084868509
1849,1.981235051
1850,1.629264827
1851,1.752600889
1852,1.680750113
1853,1.549823603
1854,1.34997322
1855,1.66839884
1856,2.283638354
1857,2.525265535
1858,2.444171277
1859,2.368239703
1860,2.30409898
1861,2.177167067
1862,2.026981811
1863,1.882452734
1864,1.348541947
1865,0.615648315
1866,0.673416199
1867,0.769162612
1868,0.671847226
1869,0.659681976
1870,0.74608406
1871,0.772173087
1872,0.777393388
1873,0.801297828
1874,0.808016698
1875,0.771623735
1876,0.707788227
1877,0.600130713
1878,0.695556665
1879,0.892383729
1880,1.298441454
1881,0.89147682
1882,0.630617295
1883,0.901366217
1884,0.765200262
1885,0.586683519
1886,0.595524168
1887,0.462911879
1888,0.212716829
1889,0.161483419
1890,0.247221239
1891,0.270092368
1892,0.198862972
1893,0.17743205
1894,0.182423431
1895,0.156212398
1896,0.103230195
1897,0.152179812
1898,0.192311184
1899,0.187136653
1900,0.145052471
1901,0.140998868
1902,0.113455507
1903,0.200070732
1904,0.134611537
1905,0.228608748
1906,0.537099123
1907,0.871663176
1908,0.961325919
1909,1.030085212
1910,1.129885872
1911,1.14878298
1912,0.665880055
1913,0.251899815
1914,0.417966842
1915,0.445148896
1916,0.362167914
1917,0.347517335
1918,0.52651032
1919,0.806424569
1920,0.969373451
1921,1.131496994
1922,1.518360348
1923,2.181251228
1924,3.374706115
1925,4.958361328
1926,6.034966398
1927,6.605896693
1928,6.605896693
1929,6.605896693
1930,6.605896693
1931,6.605896693
1932,6.605896693
1933,6.605896693
1934,6.605896693
1935,6.578038234
1936,5.846132096
1937,4.277751371
1938,2.197932134
1939,1.902367456
1940,1.52207916
1941,1.031715274
1942,0.676837381
1943,0.522646262
1944,0.403956874
1945,0.260271496
1946,0.224573248
1947,0.205305875
1948,0.198454288
1949,0.186894561
1950,0.379405587
1951,0.966533218
1952,0.758406941
1953,0.457586459
1954,0.352051416
1955,0.314375251
1956,0.350808995
1957,0.373033569
1958,0.318568775
1959,0.227240917
1960,0.106851219
1961,0.029663404
1962,0.036701984
1963,0.117261845
1964,0.19284414
1965,0.260867589
1966,0.316566962
1967,0.478682113
1968,0.468568937
1969,0.494844883
1970,0.477196861
1971,0.448607082
1972,0.374917546
1973,0.470358839
1974,0.710542077
1975,1.341209719
1976,3.453881251
1977,4.944446514
1978,5.271182932
1979,5.295457633
1980,5.137944204
1981,4.875728748
1982,4.696272185
1983,4.155621293
1984,2.170034165
1985,0.931398367
1986,0.796739367
1987,0.72928693
1988,0.613617425
1989,0.591988741
1990,0.774288377
1991,0.895771755
1992,0.959738446
1993,1.031345431
1994,0.912659842
1995,0.737860608
1996,0.583520779
1997,0.49819127
1998,0.357036652
1999,0.34071613
2000,0.288850814
2001,0.173107185
2002,0.147557136
2003,0.245508114
2004,0.323520328
2005,0.17087789
2006,0.065053944
2007,0.043177725
2008,0.135185138
2009,0.479164844
2010,0.886622777
2011,1.224825403
2012,1.803088195
2013,2.152948774
2014,2.435692928
2015,2.698641712
2016,2.830891411
2017,2.712617876
2018,2.432415189
2019,2.114775703
2020,1.718705116
2021,1.557761295
2022,1.756265852
2023,2.12430652
2024,2.250493894
2025,2.319200661
2026,2.296827536
2027,2.212733691
2028,2.069662596
2029,2.034894992
2030,2.12499613
2031,2.090617403
2032,1.69846025
2033,1.222564402
2034,1.035100633
2035,0.911513497
2036,0.789403856
2037,0.60617451
2038,0.673175719
2039,0.634230974
2040,0.577129735
2041,0.484852256
2042,0.412502347
2043,0.386900375
2044,0.391639385
2045,0.391012808
2046,0.425930443
2047,0.396646129
2048,0.409814276
2049,0.73821004
2050,0.938158019
2051,0.933458559
2052,0.751435154
2053,0.575205442
2054,0.370467108
2055,0.182380442
2056,0.040241216
2057,0.005087431
2058,0.057056248
2059,0.096737947
2060,0.116223014
2061,0.121067507
2062,0.086754291
2063,0.069105157
2064,0.061579501
2065,0.061782003
2066,0.062363759
2067,0.05991076
2068,0.057927542
2069,0.092576995
2070,0.127024341
2071,0.083665346
2072,0.0675759
2073,0.122557227
2074,0.100996309
2075,0.060659923
2076,0.045760034
2077,0.045649988
2078,0.055851959
2079,0.111012728
2080,0.211435361
2081,0.268019714
2082,0.333573895
2083,0.464857818
2084,0.622770507
2085,0.533843771
2086,0.270500334
2087,0.260875166
2088,0.463026652
2089,0.773233454
2090,1.000799075
2091,1.023178865
2092,0.885637165
2093,0.94546875
2094,1.354688721
2095,2.118297441
2096,2.558270097
2097,3.02018193
2098,2.917157873
2099,2.498494541
2100,2.350319651
2101,2.120274716
2102,2.035911854
2103,2.08534436
2104,2.012289066
2105,1.211082989
2106,1.029670283
2107,1.329482434
2108,1.317647748
2109,1.010625333
2110,0.727209076
2111,0.490204201
2112,0.417781144
2113,0.391825073
2114,0.351765626
2115,0.302895175
2116,0.256126374
2117,0.224627235
2118,0.260825306
2119,0.208428281
2120,0.224472596
2121,0.108016395
2122,0.047428116
2123,0.035274892
2124,0.101916253
2125,0.228103099
2126,0.27599072
2127,0.284494594
2128,0.309029518
2129,0.283808183
2130,0.441425467
2131,0.72739888
2132,0.717532936
2133,0.584432776
2134,0.64343554
2135,0.915174903
2136,1.0846305
2137,0.890551954
2138,0.909736762
2139,1.097440895
2140,1.301560628
2141,1.440054262
2142,1.539430092
2143,1.590686899
2144,1.846616993
2145,2.39538068
2146,2.884613974
2147,4.227937439
2148,4.577876094
2149,4.099738805
2150,4.224829316
2151,4.247153314
2152,3.036438762
2153,1.446689268
2154,0.532066549
2155,0.140424725
2156,0.145783538
2157,0.230600942
2158,0.483686748
2159,0.86699874
2160,1.400806086
2161,1.689274292
2162,1.718338441
2163,1.898377523
2164,1.777765873
2165,1.698226796
2166,1.857812364
2167,2.34867113
2168,2.995475672
2169,3.7298524
2170,4.333914233
2171,4.267155533
2172,3.78682685
2173,3.517536204
2174,3.290200753
2175,2.807505014
2176,2.224639203
2177,1.284193077
2178,0.554247675
2179,0.449798415
2180,0.429718686
2181,0.499096059
2182,0.617807785
2183,0.662496231
2184,0.610427165
2185,0.452224682
2186,0.436742607
2187,0.435804212
2188,0.449066702
2189,0.548760343
2190,0.760359246
2191,0.975757096
2192,1.001479691
2193,1.034753102
2194,0.937332839
2195,0.933541009
2196,1.017256014
2197,1.122620526
2198,1.11121605
2199,0.934441441
2200,0.465576984
2201,0.180179075
2202,0.33466413
2203,0.363728974
2204,0.338010857
2205,0.322435965
2206,0.306195998
2207,0.261766833
2208,0.184603944
2209,0.142644602
2210,0.074514349
2211,0.018894176
2212,0.007420087
2213,0.014670506
2214,0.027915104
2215,0.035390223
2216,0.015703242
2217,0.104203642
2218,0.221379944
2219,0.622283866
2220,1.282915027
2221,1.677076472
2222,1.667794212
2223,1.662529583
2224,1.716244129
2225,1.78927378
2226,2.089026682
2227,1.724077739
2228,1.620192884
2229,2.364819042
2230,3.436112286
2231,4.271238276
2232,5.112016632
2233,5.428920755
2234,5.249618512
2235,3.976091849
2236,2.433308229
2237,1.147739912
2238,0.995277423
2239,1.323325922
2240,0.827051455
2241,0.620898886
2242,1.06801219
2243,1.605361408
2244,1.849448475
2245,2.338379664
2246,2.443324156
2247,1.698845045
2248,1.014198092
2249,0.764127713
2250,1.384064977
2251,2.12615859
2252,1.578565741
2253,1.290992697
2254,1.409146498
2255,1.801201183
2256,1.881521942
2257,1.86039604
2258,1.631240421
2259,1.004751686
2260,0.424759049
2261,0.325620403
2262,0.459006446
2263,0.969945509
2264,0.822914616
2265,0.252276348
2266,0.128645511
2267,0.101291983
2268,0.037184001
2269,0.003113014
2270,0.023598617
2271,0.170171842
2272,0.426435768
2273,0.657815512
2274,1.352390826
2275,1.81814748
2276,1.931495421
2277,2.14937097
2278,1.967525948
2279,2.750201021
2280,3.830616701
2281,2.011469848
2282,2.968560077
2283,3.323729187
2284,3.317759059
2285,4.335421722
2286,4.486636579
2287,4.189108869
2288,3.523051293
2289,3.478979485
2290,4.565933425
2291,5.549571313
2292,3.79244589
2293,4.810124593
2294,4.191388969
2295,4.877716341
2296,6.450561558
2297,5.570167709
2298,2.054678862
2299,1.00405495
2300,2.72260199
2301,4.256786367
2302,3.378841941
2303,2.475815131
2304,2.231597595
2305,2.18557995
2306,1.708283874
2307,1.595654657
2308,1.448014724
2309,1.450550359
2310,2.040002115
2311,4.09014223
2312,5.270580671
2313,5.715734581
2314,5.998948324
2315,6.030409646
2316,5.99301671
2317,6.133414983
2318,6.305122565
2319,6.191934568
2320,5.788571489
2321,4.928816521
2322,3.713251624
2323,3.5114718
2324,3.188885259
2325,2.753395388
2326,2.56075451
2327,2.314779072
2328,1.945032757
2329,1.618439502
2330,1.277326487
2331,1.068297876
2332,0.901746691
2333,0.813485414
2334,1.261426133
2335,2.481532683
2336,3.785529218
2337,4.360328151
2338,4.729351335
2339,4.822672446
2340,4.820501108
2341,4.851780371
2342,4.793969287
2343,4.160582061
2344,2.786060311
2345,1.073634788
2346,0.631696706
2347,0.650268023
2348,0.568864064
2349,0.454968958
2350,0.362583121
2351,0.305671419
2352,0.252845542
2353,0.200853237
2354,0.133001536
2355,0.094963828
2356,0.073192345
2357,0.058815036
2358,0.03115654
2359,0.025504249
2360,0.09749886
2361,0.259693141
2362,0.44313892
2363,0.549675534
2364,0.546131715
2365,0.560211984
2366,0.594412512
2367,0.603374689
2368,0.509630597
2369,0.262225561
2370,0.519019573
2371,0.710304393
2372,0.687241521
2373,0.604147946
2374,0.51648665
2375,0.441523426
2376,0.385333885
2377,0.334401911
2378,0.291230648
2379,0.243451021
2380,0.20924157
2381,0.216828672
2382,0.429969509
2383,0.336782707
2384,0.684372918
2385,1.09418092
2386,1.646913519
2387,2.204571535
2388,2.60425231
2389,2.850060924
2390,2.954584861
2391,2.66370739
2392,1.85669163
2393,1.330397795
2394,1.209543315
2395,1.081739614
2396,1.091707713
2397,1.044119164
2398,1.060199123
2399,0.756329976
2400,0.659909951
2401,0.592727472
2402,0.564081786
2403,0.587868001
2404,0.607579848
2405,0.577486774
2406,0.798816315
2407,0.63836733
2408,0.725914516
2409,0.3020634
2410,0.09940443
2411,0.097155667
2412,0.207995696
2413,0.422296968
2414,0.713603802
2415,0.859277882
2416,0.717214793
2417,0.70070712
2418,1.020692222
2419,1.044156545
2420,0.782442122
2421,0.519194277
2422,0.358980578
2423,0.186779569
2424,0.109020569
2425,0.067618978
2426,0.025066643
2427,0.015214308
2428,0.015380024
2429,0.02445246
2430,0.062686354
2431,0.349733875
2432,1.07959088
2433,2.142084801
2434,2.312416807
2435,1.421356715
2436,0.638877079
2437,0.562530854
2438,0.804071618
2439,1.016177952
2440,0.774387127
2441,0.312075796
2442,0.432284058
2443,0.583747255
2444,0.640906361
2445,0.644406695
2446,0.764114013
2447,1.000158241
2448,1.090403233
2449,0.877263144
2450,0.624142516
2451,0.478070864
2452,0.424088838
2453,0.406364507
2454,0.658598316
2455,1.537239506
2456,1.56025143
2457,1.559204529
2458,1.385893735
2459,0.995772364
2460,0.791865329
2461,0.746935463
2462,0.740103309
2463,0.726374941
2464,0.545097141
2465,0.186081735
2466,0.225163248
2467,0.220424287
2468,0.212786038
2469,0.247997417
2470,0.272233322
2471,0.282278528
2472,0.279244461
2473,0.267431366
2474,0.238918667
2475,0.230745863
2476,0.232942719
2477,0.229786497
2478,0.375822752
2479,0.169768401
2480,0.166376356
2481,0.145513368
2482,0.131583285
2483,0.084661904
2484,0.051664965
2485,0.032232437
2486,0.020450803
2487,0.0124117
2488,0.007167133
2489,0.036873854
2490,0.244055081
2491,0.569856209
2492,0.837591497
2493,0.581904428
2494,0.407013753
2495,0.304751801
2496,0.27193457
2497,0.282331598
2498,0.268365133
2499,0.242275929
2500,0.216184189
2501,0.247334262
2502,0.507954485
2503,0.547023482
2504,0.719645236
2505,1.035826541
2506,1.390279742
2507,1.752310099
2508,2.062697182
2509,2.208871857
2510,2.137955253
2511,1.890522781
2512,1.477727708
2513,0.874065446
2514,0.470409711
2515,0.542381479
2516,0.503898081
2517,0.371839582
2518,0.328235761
2519,0.299590616
2520,0.325008587
2521,0.366034964
2522,0.415103713
2523,0.480383199
2524,0.633804108
2525,0.645809624
2526,0.896771012
2527,0.81079446
2528,1.320648039
2529,1.949651702
2530,2.458773833
2531,2.815209236
2532,3.038251292
2533,3.875779244
2534,4.472958596
2535,3.35873005
2536,1.941688453
2537,1.306540595
2538,1.075993591
2539,1.285868582
2540,1.363419166
2541,1.16303624
2542,0.96586473
2543,0.603018636
2544,0.511124277
2545,0.485485783
2546,0.448302258
2547,0.355540606
2548,0.271934094
2549,0.246565051
2550,0.289232701
2551,0.462599632
2552,0.66129787
2553,0.761285838
2554,0.764755187
2555,0.846526454
2556,0.964987418
2557,1.308926472
2558,1.515600729
2559,1.373834514
2560,0.953341804
2561,0.302688762
2562,0.288543463
2563,0.413900303
2564,0.487292281
2565,0.546393607
2566,0.51688257
2567,0.469629098
2568,0.410675491
2569,0.370754876
2570,0.327482783
2571,0.331953865
2572,0.342415807
2573,0.424215902
2574,0.568647825
2575,1.002519296
2576,1.167468893
2577,0.801078169
2578,0.431104745
2579,0.215874328
2580,0.104059186
2581,0.040850443
2582,0.024270453
2583,0.064390129
2584,0.281804065
2585,0.762533226
2586,1.373193719
2587,1.631511525
2588,1.076431494
2589,0.610091794
2590,0.374474955
2591,0.352918445
2592,0.370419692
2593,0.316253747
2594,0.253123996
2595,0.252281887
2596,0.310950903
2597,0.444475085
2598,1.121073576
2599,1.930963751
2600,2.139768834
2601,2.13111118
2602,2.243598275
2603,2.319190175
2604,2.439317948
2605,2.468422618
2606,2.057469202
2607,1.853857286
2608,1.726156342
2609,1.456886173
2610,0.906700447
2611,0.685137671
2612,0.6798326
2613,0.477775394
2614,0.207539023
2615,0.137022108
2616,0.128886266
2617,0.107819245
2618,0.104942052
2619,0.118377002
2620,0.124756473
2621,0.111720611
2622,0.215939752
2623,0.182937606
2624,0.112939686
2625,0.05758021
2626,0.037224065
2627,0.02042098
2628,0.013272811
2629,0.00980125
2630,0.01357862
2631,0.028835169
2632,0.077293264
2633,0.216780301
2634,0.673178226
2635,1.364259657
2636,1.37286477
2637,1.108266662
2638,0.779402001
2639,0.62468756
2640,0.606471148
2641,0.648078317
2642,0.68527414
2643,0.754731495
2644,0.778361305
2645,0.509507894
2646,0.244122159
2647,0.178802187
2648,0.141950197
2649,0.110614766
2650,0.076173723
2651,0.080091301
2652,0.048081667
2653,0.017797858
2654,0.028163755
2655,0.034153825
2656,0.047442254
2657,0.153090452
2658,0.205319346
2659,0.231604636
2660,0.194267662
2661,0.142496737
2662,0.051961915
2663,0.035319725
2664,0.041801925
2665,0.055409092
2666,0.082046248
2667,0.10507482
2668,0.095252568
2669,0.158495383
2670,0.353045225
2671,0.54703016
2672,0.843180904
2673,0.968844315
2674,0.661959978
2675,0.654847355
2676,0.773324806
2677,0.721976786
2678,0.656287358
2679,0.344084109
2680,0.199929099
2681,0.075190794
2682,0.072278776
2683,0.140362319
2684,0.236790829
2685,0.297167282
2686,0.384828239
2687,0.409277067
2688,0.352350177
2689,0.314320737
2690,0.323762991
2691,0.361382943
2692,0.391864317
2693,0.448370592
2694,0.585280097
2695,1.039069903
2696,0.90367848
2697,0.440709116
2698,0.14235956
2699,0.057349741
2700,0.047362891
2701,0.053987723
2702,0.091558821
2703,0.140809862
2704,0.147883522
2705,0.119419277
2706,0.131000057
2707,0.19409163
2708,0.200977917
2709,0.187506833
2710,0.161303202
2711,0.124842044
2712,0.081347688
2713,0.055621473
2714,0.034976067
2715,0.06072438
2716,0.080119867
2717,0.110469604
2718,0.27226326
2719,0.389690763
2720,0.551821456
2721,0.832176107
2722,1.145067991
2723,1.358770501
2724,1.575080943
2725,1.777571741
2726,1.990528737
2727,2.150297729
2728,2.143828885
2729,2.060585554
2730,1.770971602
2731,1.559430763
2732,1.454595199
2733,1.076826868
2734,1.028714915
2735,1.156128528
2736,1.391476488
2737,1.595227192
2738,2.021870917
2739,2.069685263
2740,2.216790218
2741,2.099034469
2742,2.5770471
2743,3.275900766
2744,4.336995406
2745,5.069708208
2746,6.002471654
2747,6.315699411
2748,6.392810655
2749,6.371518126
2750,6.156674387
2751,5.550181627
2752,5.073832737
2753,4.613690918
2754,3.52769345
2755,2.648398841
2756,2.112323584
2757,1.84642478
2758,1.468076482
2759,1.369490451
2760,1.48890195
2761,1.670727115
2762,1.425484334
2763,1.157043667
2764,0.938259097
2765,0.638777662
2766,0.575116725
2767,0.608537539
2768,0.564263286
2769,0.343471999
2770,0.171426245
2771,0.099687443
2772,0.079230936
2773,0.060772093
2774,0.037545919
2775,0.014406644
2776,0.002703999
2777,0.000824422
2778,0.009511618
2779,0.040553059
2780,0.063070652
2781,0.075059111
2782,0.090058116
2783,0.094769532
2784,0.102468869
2785,0.104493604
2786,0.112792934
2787,0.106914895
2788,0.101180764
2789,0.080804666
2790,0.140054551
2791,0.199821093
2792,0.303051263
2793,0.449843559
2794,0.620708697
2795,0.878488572
2796,1.286573145
2797,1.72342692
2798,2.069188408
2799,2.222116739
2800,2.019135603
2801,1.560526715
2802,1.032040438
2803,0.943504411
2804,0.807427797
2805,0.927842853
2806,0.62723105
2807,0.569310022
2808,0.927531058
2809,0.979573142
2810,0.356823689
2811,0.216332744
2812,0.185771487
2813,0.163969158
2814,0.226030539
2815,0.130552191
2816,0.269063419
2817,0.152174415
2818,0.077572927
2819,0.199211918
2820,0.358885471
2821,0.588240478
2822,0.710225219
2823,0.436500887
2824,0.433686544
2825,0.311823491
2826,0.301877057
2827,0.398794494
2828,0.409796587
2829,0.41514923
2830,0.423413615
2831,0.311513251
2832,0.216497111
2833,0.288343582
2834,0.698000083
2835,0.995001042
2836,0.647313774
2837,0.492530337
2838,0.856517876
2839,1.322772336
2840,1.970486548
2841,1.692585957
2842,1.623041819
2843,1.918532086
2844,2.034281254
2845,1.712906085
2846,1.497893564
2847,1.146771101
2848,0.381973915
2849,0.131017105
2850,0.066660747
2851,0.073638691
2852,0.14466398
2853,0.204939442
2854,0.22169355
2855,0.289058922
2856,0.354419061
2857,0.456474843
2858,0.537281165
2859,0.500516507
2860,0.389543027
2861,0.460977976
2862,0.840126506
2863,1.239625403
2864,1.328539477
2865,1.293129249
2866,1.441290085
2867,1.607417469
2868,1.761680806
2869,1.741425454
2870,1.583840624
2871,1.482226227
2872,1.508079295
2873,1.702987941
2874,1.592599977
2875,1.596677359
2876,1.40684114
2877,1.082514026
2878,0.629235252
2879,0.281615019
2880,0.117077675
2881,0.061627189
2882,0.053130108
2883,0.055289375
2884,0.064315017
2885,0.094209458
2886,0.255296845
2887,0.826768308
2888,2.346709706
2889,3.311145486
2890,3.778941932
2891,4.212709313
2892,4.758472268
2893,5.090663274
2894,4.915492517
2895,4.56021871
2896,4.363049466
2897,4.634872517
2898,4.877967956
2899,4.850499613
2900,4.998047032
2901,5.022655552
2902,5.317117003
2903,5.739019714
2904,5.073702682
2905,4.046227483
2906,3.303205358
2907,2.127604583
2908,1.186645289
2909,0.604108161
2910,0.703022973
2911,1.265655909
2912,2.283707153
2913,3.79630348
2914,5.599882679
2915,6.323251094
2916,6.32634256
2917,6.371518126
2918,6.364464473
2919,6.350422749
2920,5.859951697
2921,3.743527007
2922,1.827895213
2923,1.258763294
2924,1.043515402
2925,0.884310483
2926,0.680869498
2927,0.553811481
2928,0.428708938
2929,0.383540583
2930,0.37156665
2931,0.379457544
2932,0.576828346
2933,0.702225773
2934,1.43514136
2935,3.819420704
2936,4.661138413
2937,4.352586462
2938,4.394812906
2939,5.00093187
2940,4.782184059
2941,4.014987894
2942,3.394455142
2943,3.446239351
2944,2.832939403
2945,1.547313527
2946,0.458845003
2947,0.379409747
2948,0.38494827
2949,0.347864218
2950,0.318362884
2951,0.337462354
2952,0.327815827
2953,0.294756948
2954,0.275293865
2955,0.273269085
2956,0.230501271
2957,0.198328539
2958,0.311191624
2959,0.840890054
2960,2.191396583
2961,1.843292584
2962,1.739079908
2963,1.62677718
2964,2.088105994
2965,2.155940629
2966,2.058721121
2967,1.798210609
2968,1.465186737
2969,1.121267012
2970,0.752679752
2971,0.73521927
2972,0.896708953
2973,1.11877218
2974,1.562821467
2975,1.661976384
2976,1.776537669
2977,1.800984184
2978,2.23731901
2979,2.824239497
2980,3.306455265
2981,3.446974374
2982,3.506536933
2983,3.641202012
2984,4.73832899
2985,4.621193773
2986,4.055286405
2987,3.48497731
2988,2.839603127
2989,2.071006733
2990,2.146961361
2991,2.173573323
2992,2.097178472
2993,2.318056794
2994,2.674565333
2995,2.836289557
2996,2.792704622
2997,2.947427294
2998,4.355602735
2999,4.455150276
3000,3.481632174
3001,1.905882529
3002,1.049419699
3003,1.076600878
3004,1.163437331
3005,1.389196622
3006,2.006412462
3007,4.022713497
3008,4.637975318
3009,4.449119692
3010,4.16805762
3011,3.581986982
3012,3.107739596
3013,3.155555073
3014,3.140650569
3015,3.225295985
3016,3.160838519
3017,2.639621977
3018,1.715877369
3019,1.020403995
3020,0.597646521
3021,0.416340165
3022,0.458206984
3023,0.575578483
3024,0.80454654
3025,0.99733511
3026,0.902607533
3027,0.70708664
3028,0.624582582
3029,0.638074331
3030,1.23828543
3031,1.732481962
3032,1.826433074
3033,2.097917623
3034,2.416164854
3035,2.75276347
3036,3.156373308
3037,3.683077214
3038,3.953895997
3039,3.569345483
3040,2.372943775
3041,0.924478839
3042,0.158804156
3043,0.090849317
3044,0.067759696
3045,0.061497568
3046,0.074640995
3047,0.103980521
3048,0.138283358
3049,0.202192371
3050,0.260758612
3051,0.280168099
3052,0.301304822
3053,0.358623064
3054,0.554675739
3055,0.850057271
3056,1.103723298
3057,1.285732068
3058,1.367049958
3059,1.491051476
3060,1.65442353
3061,1.699978369
3062,1.549082685
3063,1.25817885
3064,0.896126895
3065,0.365228524
3066,0.126599806
3067,0.195699491
3068,0.210660101
3069,0.182295292
3070,0.152003585
3071,0.167030206
3072,0.226838077
3073,0.258423999
3074,0.287409055
3075,0.263999436
3076,0.180190779
3077,0.168363209
3078,0.252781996
3079,0.299850906
3080,0.277988448
3081,0.288050297
3082,0.370529769
3083,0.390446469
3084,0.379113439
3085,0.298099707
3086,0.193337379
3087,0.112934255
3088,0.077738559
3089,0.050274265
3090,0.013541201
3091,0.003820142
3092,0.049152866
3093,0.084579024
3094,0.096772325
3095,0.094293696
3096,0.069575907
3097,0.028169293
3098,0.00996205
3099,0.019404817
3100,0.047540294
3101,0.057861313
3102,0.099058106
3103,0.074151164
3104,0.08830382
3105,0.148684532
3106,0.21218922
3107,0.271623445
3108,0.285641904
3109,0.307747557
3110,0.348072418
3111,0.395245354
3112,0.371127002
3113,0.260834954
3114,0.166739899
3115,0.298338497
3116,0.416985372
3117,0.310719636
3118,0.168180071
3119,0.122290905
3120,0.10454654
3121,0.109798122
3122,0.131034023
3123,0.157353966
3124,0.158940903
3125,0.243535794
3126,0.49511683
3127,0.972100722
3128,1.476494902
3129,0.594454095
3130,0.270078078
3131,0.515519465
3132,0.435763285
3133,0.382060561
3134,0.354333533
3135,0.359854916
3136,0.353817795
3137,0.25346824
3138,0.105431859
3139,0.123364933
3140,0.116971165
3141,0.103126273
3142,0.098292835
3143,0.104397157
3144,0.123250435
3145,0.089934279
3146,0.120840816
3147,0.175162461
3148,0.192187658
3149,0.226060994
3150,0.410804551
3151,0.579300895
3152,0.616328279
3153,0.6011993
3154,0.564190296
3155,0.582580085
3156,0.626238359
3157,0.649462888
3158,0.603488577
3159,0.533400946
3160,0.421851932
3161,0.349067613
3162,0.276427262
3163,0.264159295
3164,0.19730181
3165,0.146533747
3166,0.134609112
3167,0.158964253
3168,0.187442428
3169,0.25817175
3170,0.457040879
3171,0.648746431
3172,0.631033128
3173,0.619541436
3174,0.850031971
3175,1.135844629
3176,1.527133705
3177,2.11932442
3178,2.364768317
3179,2.776950403
3180,3.136901828
3181,3.434558819
3182,3.554308131
3183,3.382803323
3184,2.825808512
3185,2.149976445
3186,1.791258151
3187,1.580959416
3188,1.58599412
3189,1.392701071
3190,0.977096336
3191,0.623531321
3192,0.42661952
3193,0.316038379
3194,0.266101782
3195,0.239178185
3196,0.210531612
3197,0.265601759
3198,0.326753127
3199,0.281108877
3200,0.33362612
3201,0.654126934
3202,0.899956524
3203,1.249238241
3204,1.752993487
3205,2.183509193
3206,2.152924749
3207,2.236964408
3208,2.459468927
3209,2.327980047
3210,2.423274606
3211,2.592876339
3212,2.449373731
3213,2.008630327
3214,1.88963229
3215,1.783248361
3216,1.725750544
3217,1.579594829
3218,1.451343659
3219,1.46343063
